"isSpam","isRe","underscore","priority","isInReplyTo","sortedRec","subPunc","multipartText","hasImages","isPGPsigned","subSpamWords","noHost","numEnd","isYelling","isOrigMsg","isDear","isWrote","numLines","bodyCharCt","subExcCt","subQuesCt","numAtt","numRec","perCaps","hour","perHTML","subBlanks","forwards","avgWordLen","numDlr"
"T","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F",74,2594,2,0,0,10,16.21118,2,0,20,0,4.721408,3
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",146,5496,1,0,0,10,22.22568,18,48.20261,14.49275,2.054795,3.710496,2
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",31,648,0,0,0,1,7.809111,16,0,13.63636,0,4.349057,1
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",278,17545,1,0,0,1,7.271452,20,77.54973,15.09434,0,4.502105,13
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",11,3262,2,0,0,1,2.04805,21,0,14,0,4.260067,0
"T","T","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F",69,2441,0,0,0,14,17.21587,3,0,14.03509,0,4.676101,3
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",76,4553,0,0,0,1,9.555896,22,57.19128,6.666667,0,4.637784,2
"T","F","F","F","F","T","F","T","F","F","T","F","F","F","F","F","F",39,1025,0,0,1,1,7.565337,23,0,13.7931,0,4.846667,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",99,5901,0,1,0,1,18.97169,12,43.10547,17.85714,0,4.340395,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","T","F","F","F",29,941,1,0,0,1,1.923077,3,0,16.21622,0,4.521739,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",19,1112,0,0,0,1,20.125,3,34.18367,10,0,4.324324,1
"T","F","T","F","F","T","F","F","F","F","T","F","F","F","F","F","F",35,1252,1,0,0,1,15.40848,1,0,11.42857,0,4.908629,1
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","T","F",69,2403,0,0,0,1,7.046799,12,0,6.25,0,4.706329,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","T","F",69,2403,0,0,0,1,7.046799,12,0,6.25,0,4.706329,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",156,6018,0,0,0,1,5.952381,17,44.06146,10,0,4.439024,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",25,691,1,0,0,1,8.064516,9,0,13.15789,0,4.509091,0
"T","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F",15,729,0,0,0,1,3.10219,9,0,10.71429,0,5.074074,0
"T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",53,441,0,1,0,1,5.785124,14,0,18.51852,0,4.972603,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",77,4322,0,0,0,1,6.474337,13,39.32468,14.63415,0,4.163408,0
"T","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",151,5251,0,1,0,19,16.06131,22,48.6822,40.42553,1.324503,3.72795,1
"T","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F",14,567,0,4,0,1,10.23891,15,0,0,0,2.63964,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",54,2489,1,0,0,1,23.24879,13,38.89388,14.63415,0,4.8,0
"T","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F",84,2202,0,0,1,1,4.465409,23,0,14.28571,0,5.247525,10
"T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",43,1363,0,0,0,1,2.129547,1,0,12.90323,0,5.266355,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",63,1211,0,0,0,1,3.055848,4,0,18.36735,0,4.217778,0
"T","T","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F",163,6654,1,0,0,12,17.04669,12,35.24205,16.36364,1.840491,3.732523,3
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",50,3086,0,0,0,1,52.90848,5,0,0,0,8.154079,0
"T","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F",38,503,1,0,0,27,15.63342,18,0,51.06383,0,3.989247,0
"T","T","T","F","F","T","F","F","F","F","F","F","T","F","F","F","F",528,26926,1,0,0,1,5.436144,8,42.21855,17.64706,0,4.737479,19
"T","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",6,1909,0,0,0,24,27.03963,8,85.48476,11.11111,0,4.53169,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",29,660,0,0,0,1,25.99469,12,0,9.756098,0,4.053763,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",99,5901,0,1,0,1,18.97169,3,43.10547,17.85714,0,4.340395,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",100,3383,1,0,0,1,12.0392,0,0,34.54545,0,4.881549,11
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","T","F",25,1076,0,0,0,1,3.341289,16,0,9.677419,0,4.655556,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",56,1737,3,0,0,1,79.45493,1,0,18.96552,0,5.261029,3
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",63,3331,0,1,0,1,22.95238,2,62.60191,9.090909,0,3.977273,0
"T","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F",19,711,1,0,0,1,58.92857,4,0,13.7931,0,4.148148,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",33,1315,1,0,0,1,5.480984,3,21.61017,9.52381,0,4.561224,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",40,1029,0,0,0,1,3.690037,4,0,21.42857,0,4.59322,0
"T","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F",149,6768,0,0,0,1,7.224959,5,63.16163,10.34483,0,4.188446,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",77,4318,0,0,0,1,6.474337,9,39.26157,14.63415,0,4.163408,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",19,730,0,1,0,1,34.86842,23,67.44526,27.77778,0,4,0
"T","F","F","F","F","T","F","F","F","F","T","F","T","F","F","F","F",38,1290,0,0,0,1,5.793743,11,0,18.60465,0,4.090047,3
"T","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,1103,0,0,0,1,8.974359,17,0,13.33333,0,4.793296,3
"T","F","F","F","F","T","T","F","F","F","T","F","T","F","F","F","F",30,1452,0,0,0,1,30.03992,15,0,16.27907,0,4.26383,1
"T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",454,15841,0,0,0,1,16.69205,20,0,16.66667,0,4.272971,159
"T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",450,15688,0,0,0,1,16.83276,20,0,17.07317,0,4.263422,159
"T","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F",149,6769,0,0,0,1,7.224959,22,63.16163,10.34483,0,4.188446,0
"T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",63,4161,0,0,0,1,13.37209,22,84.48276,17.5,0,4.425386,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",54,1753,0,0,0,1,3.641882,4,0,17.64706,0,4.482993,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",232,8437,1,0,0,1,10.84487,0,0,16.21622,0,4.287525,12
"T","F","F","F","F","T","F","F","F","F","F","F","F","T","F","F","F",35,707,0,0,0,1,3.380783,11,0,12.5,0,4.425197,0
"T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",39,1227,0,0,0,1,1.860921,15,0,13.63636,0,5.34555,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",279,13485,1,0,0,1,6.764785,16,71.49758,14.51613,0,4.47763,16
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",39,1060,0,0,0,1,9.615385,13,0,12.5,0,4.986301,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","T","F","F","F",68,2371,0,0,0,1,96.54179,17,0,13.15789,0,4.294554,1
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",28,1273,0,1,0,1,16.66667,17,65.3356,15.21739,0,4.632124,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",31,1029,0,0,0,1,2.098765,2,0,46.93878,0,5.0625,0
"T","F","F","F","F","T","F","T","F","F","F","F","T","F","F","F","F",65,1792,3,1,1,1,6.754875,19,0,14.28571,0,4.404908,0
"T","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F",31,698,0,1,1,1,7.692308,22,0,14.28571,0,4.704762,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",230,15283,1,0,0,1,6.992305,0,85.52973,16.43836,0,4.122759,1
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",30,553,0,0,0,1,6.26506,14,0,33.33333,0,4.715909,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",23,835,0,0,0,1,2.702703,12,0,33.92857,0,4.258993,6
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",32,1590,1,0,0,1,63.68876,13,0,7.936508,0,7.343915,0
"T","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F",18,757,0,1,0,0,1.084991,6,47.56278,13.15789,0,4.253846,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",31,737,0,1,0,1,7.984791,10,0,12.12121,0,4.174603,0
"T","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F",69,2437,0,0,0,10,8.123652,1,30.14449,12.90323,0,3.863889,0
"T","F","T","F","F","F","F","F","F","F","F","F","T","F","F","F","F",148,3496,1,0,0,19,17.53394,13,0,15.21739,0,4.79566,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",92,3152,0,0,0,1,5.250205,13,0,15.47619,0,4.111298,2
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",23,616,0,0,0,1,40.17857,14,0,17.14286,0,4.435644,2
"T","F","F","T","F","T","F","F","F","F","F","F","F","F","F","F","F",40,1042,0,0,0,0,5.456853,15,0,13.51351,0,4.477273,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",122,9962,0,0,0,1,6.540623,14,71.74246,20.51282,0,4.586719,5
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",120,7010,1,0,0,1,24.80418,18,80.11328,19.56522,0,4.307771,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",270,9969,3,0,0,10,19.96392,20,27.05731,13.75,0,3.842865,13
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",70,1933,0,0,0,1,5.414552,9,33.98859,47.27273,0,3.486726,1
"T","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F",29,1321,0,0,0,1,9.375,11,0,15.15152,0,4.899522,2
"T","F","F","F","F","F","F","F","F","F","T","F","T","F","F","F","F",16,574,0,0,0,1,8.040201,22,83.1216,8.791209,0,4.522727,0
"T","F","F","F","F","T","F","T","F","F","T","F","F","F","F","F","F",38,926,0,0,1,1,11.8003,22,0,15.15152,0,4.860294,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","T","F","F","F",118,7070,0,0,0,1,14.9829,23,23.67157,16.66667,1.694915,4.136792,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",39,2501,0,0,0,1,8.017402,23,53.25222,20,0,4.0225,0
"T","F","F","T","F","T","F","F","F","F","F","F","F","F","F","F","F",24,548,0,0,0,1,35.03836,10,38.87776,41.46341,0,3.949495,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","T","F","F","F",28,1027,1,0,0,1,3.979461,2,0,16.21622,0,4.52907,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",23,698,0,1,0,1,5.232558,4,0,10,0,4.195122,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",92,3188,0,0,0,1,5.700326,13,0,15.47619,0,4.113903,2
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",111,5310,0,0,0,1,13.38693,6,68.45923,18.42105,0,4.09299,0
"T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",93,3069,0,0,0,1,9.801877,7,0,4.166667,5.376344,4.339367,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",72,1833,0,0,0,0,14.01693,6,0,16.21622,0,3.851449,2
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",37,1122,0,0,0,1,9.186352,6,0,12.5,0,5.219178,0
"T","F","F","F","F","T","T","F","F","F","F","F","F","T","F","T","F",19,3042,0,0,0,1,4.77746,2,0,2.439024,0,4.586142,3
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","T","F",77,2452,0,0,0,1,8.749382,23,0,0,0,4.6082,1
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",194,5326,1,0,0,1,3.587563,18,0,15,0,4.416667,2
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",164,7816,0,0,0,1,8.90934,18,0,14.47368,0,3.871873,0
"T","F","F","F","F","T","F","F","F","F","T","F","T","F","F","F","F",22,525,0,1,0,1,2.39521,13,0,14.54545,0,5.301587,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",136,9270,0,0,0,1,28.29284,21,35.047,15.38462,0,4.210856,1
"T","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F",16,676,0,0,0,7,27.23577,20,29.28082,11.53846,0,3.967742,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",10,299,0,0,0,1,45.26749,3,0,11.11111,0,5.785714,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",454,17246,0,1,0,1,7.425493,21,79.71363,11.11111,0,5.130886,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",87,3948,2,0,0,1,10.22901,22,60.71324,11.76471,1.149425,4.56446,0
"T","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F",40,1105,0,0,1,1,10.45161,23,0,12.90323,0,4.754601,3
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",525,26622,1,0,0,2,5.421839,19,42.53018,11.76471,0,4.747414,19
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",89,3797,0,0,0,1,13.35559,3,47.00572,15,0,4.22575,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",48,1654,1,0,0,47,22.56453,15,0,10.52632,0,4.098976,2
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",35,1502,0,0,0,1,28.24507,5,0,15.38462,0,4.318386,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","T","F","T","F",81,2757,0,0,0,1,6.083481,8,0,16.07143,0,4.531187,1
"T","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F",1694,124641,0,4,0,0,50.00841,11,0,0,0,5.153689,0
"T","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,1112,0,0,0,1,10.08018,0,0,14.28571,0,4.85,2
"T","F","F","F","F","T","F","F","F","F","T","F","F","T","F","F","F",172,10452,1,0,0,1,6.653019,16,71.67923,14.70588,0.5813953,4.477544,1
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",112,3294,0,0,0,19,13.05525,8,0,36.53846,0.8928571,4.782383,6
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",112,3287,0,0,0,19,13.09783,8,0,40,0.8928571,4.779221,6
"T","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F",143,3338,0,0,1,1,15.59669,23,0,19.04762,0,4.958984,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",156,6042,2,0,0,0,8.660473,2,81.88687,15.55556,0,4.316947,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",63,2129,0,0,0,1,7.066052,13,39.48276,55.76923,0,3.509434,1
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",293,23562,0,0,0,1,9.061142,18,0,0,0,5.317622,42
"T","F","F","F","F","T","F","F","F","F","F","F","T","T","F","F","F",73,2954,0,0,0,1,10.52632,23,0,14.28571,0,4.364865,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",164,4953,2,0,0,1,24.78977,14,12.81123,13.55932,0,4.158042,15
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",190,5746,1,0,0,1,21.2172,18,14.46184,14.70588,0,4.341818,11
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",190,5746,1,0,0,1,21.2172,7,14.46184,14.70588,0,4.341818,11
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",136,3215,1,0,0,1,14.86034,10,20.82223,14.03509,0,4.004474,6
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",388,20069,0,3,0,1,24.7045,17,34.9997,4.651163,3.092784,2.572172,10
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",53,1770,0,0,0,1,8.322057,0,0,8.333333,0,5.355072,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","T","F","F","F",302,11659,0,0,0,1,14.06596,8,0,0,0.3311258,3.929816,16
"T","F","F","F","F","T","F","F","F","F","F","F","T","T","F","T","F",77,3259,0,0,2,1,96.27907,19,0,6.666667,0,4.43299,5
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",26,1172,1,0,0,1,19.58285,10,39.41399,14.28571,0,4.664865,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",33,1274,0,0,0,0,4.738761,21,0,22.72727,0,4.220513,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",136,4683,0,0,0,1,14.81138,20,0,13.33333,0,4.232984,34
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",69,3228,0,0,0,1,8.596561,13,0,15.38462,0,4.837524,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",37,915,0,0,0,1,30.7815,7,0,46.15385,0,4.97619,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",31,705,0,0,0,1,11.15385,15,0,58.82353,0,5.098039,1
"T","F","F","F","F","T","F","F","F","F","T","F","T","F","F","F","F",118,7048,2,0,0,16,35.15926,22,0,12.96296,0,4.396967,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",47,1856,0,0,0,1,19.24095,1,0,15.78947,0,3.654839,1
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",36,2017,0,0,0,1,26.76056,13,0,35.29412,0,4.472441,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",55,1913,2,0,0,1,44.8037,4,0,39.28571,1.818182,3.776163,1
"T","F","F","F","F","T","F","F","F","F","T","F","T","F","F","F","F",834,19420,2,0,0,1,12.95178,5,0,14.28571,0.4796163,3.931775,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",136,5296,0,1,0,1,36.54754,20,0,41.07143,1.470588,3.744949,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",71,888,1,0,0,1,9.609121,6,0,14.70588,0,5.293103,8
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",10,383,0,0,0,8,9.689922,20,58.45272,9.090909,0,3.850746,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",86,3558,0,0,0,1,12.88566,15,0,53.57143,0,4.450727,4
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",86,3558,0,1,0,1,12.88566,16,0,52.83019,0,4.450727,4
"T","F","F","F","F","T","F","F","F","F","F","F","T","T","F","F","F",142,3949,0,0,0,1,36.50675,3,0,12.5,0.7042254,3.700416,5
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",22,601,0,0,0,9,3.055556,20,32.8215,12.90323,0,4,1
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",13,62285,0,0,0,1,6.973043,20,0,11.11111,0,4.663668,16
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",56,529,0,0,0,1,5.472637,7,0,12.2807,0,4.231579,2
"T","F","F","T","F","T","F","F","F","F","F","F","F","T","F","F","F",737,43078,0,0,0,1,53.88771,12,0,6.976744,0,5.536548,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",36,1011,1,0,0,1,9.546166,3,0,37.5,2.777778,3.672414,0
"T","F","T","T","F","T","F","F","F","F","F","F","T","F","F","F","F",124,4025,1,0,0,1,18.90701,3,0,16,0,3.250716,27
"T","F","F","T","F","T","F","F","F","F","F","F","T","F","F","F","F",46,948,0,0,0,1,14.69265,3,0,13.63636,0,3.664835,0
"T","F","F","F","F","T","F","F","F","F","F","T","T","T","F","F","F",58,2586,0,0,0,0,9.040683,3,0,15.38462,0,4.77458,1
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",33,882,1,0,0,1,4.475524,6,0,10.25641,0,4.583333,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",33,882,1,0,0,1,4.475524,6,0,10.25641,0,4.583333,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",86,2893,0,0,0,1,7.54877,19,0,8,0,4.560928,1
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",39,824,1,0,0,1,12.94498,19,0,14.81481,0,3.911392,1
"T","F","F","F","F","T","F","F","F","F","T","T","F","F","F","F","F",318,14304,1,0,0,1,18.05961,22,0,15.38462,0,4.280107,176
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",167,11721,0,1,0,1,12.8653,22,0,14.81481,0,5.673575,27
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",24,792,1,0,0,1,13.25301,23,0,16.66667,0,4.648,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","T","F","F","F",576,20516,0,0,0,1,25.69824,23,0,0,0.6944444,3.84333,14
"T","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F",70,559,1,0,0,1,21.77778,1,0,8.333333,0,5.05618,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",891,38887,0,0,0,1,7.242685,5,0,8.333333,1.571268,4.279751,4
"T","T","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",366,14384,0,0,0,1,27.87707,1,0,12.82051,0,4.754404,19
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",219,9330,0,1,0,1,67.13354,20,0,15.78947,0,1.783376,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",219,9330,1,0,0,1,67.13354,20,0,14.28571,0,1.783376,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",30,778,0,0,0,1,18.04223,22,0,9.52381,0,4.007692,7
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",30,778,0,0,0,1,18.04223,22,0,9.52381,0,4.007692,7
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",24,782,0,0,0,1,13.41463,23,0,0,0,4.666667,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",1220,67998,0,0,0,1,5.06306,6,0,10.41667,0,4.193408,16
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",118,3496,0,0,0,1,11.77057,14,0,19.69697,0,3.118196,27
"T","F","F","F","F","T","F","F","F","F","T","F","T","F","F","F","F",103,2702,0,0,0,1,5.067411,14,0,12.90323,0,4.586354,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",36,1644,0,0,0,1,6.437768,15,0,13.7931,0,4.641434,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",95,1556,0,0,0,1,20.07299,15,0,17.02128,0,2.914894,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",17,480,0,0,0,1,4.884319,7,0,5.882353,0,4.924051,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",31,979,1,0,0,0,40.62016,11,0,14.28571,0,3.685714,0
"T","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F",65,300,0,0,0,1,8.5,15,0,13.88889,0,4.347826,0
"T","F","F","F","F","T","F","F","F","F","F","T","T","F","F","F","F",24,725,3,0,0,1,6.902655,12,0,8.333333,0,4.379845,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",39,1098,0,0,0,1,6.828704,1,0,12.5,0,4.8,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",68,2551,NA,NA,0,1,10.84625,13,0,NA,0,4.014354,0
"T","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F",71,1358,1,0,0,1,26.0479,15,0,18.18182,0,3.795455,0
"T","F","F","F","F","T","F","F","F","F","F","T","T","F","F","F","F",24,729,3,0,0,1,6.794425,16,0,8.108108,0,4.415385,0
"T","F","F","F","F","T","F","F","F","F","T","F","T","F","F","F","F",47,1147,0,1,0,1,5.168539,4,0,16,0,4.384236,1
"T","F","F","F","F","T","F","F","F","F","T","F","T","F","F","F","F",47,1147,0,1,0,1,5.168539,5,0,15.38462,0,4.384236,1
"T","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F",83,1358,1,0,0,1,26.0479,5,0,0,0,3.795455,0
"T","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F",76,1358,0,3,0,1,26.0479,9,0,7.142857,0,3.795455,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",261,9992,1,0,0,1,10.02248,11,0,12,0,4.446208,8
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",376,12150,0,0,0,1,12.66495,16,0,15.78947,0.2659574,3.480993,14
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",45,646,1,0,0,1,7.81893,18,0,12.90323,0,4.458716,2
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",29,686,0,0,0,1,11.50794,3,0,58,0,4.754717,1
"T","F","F","T","F","T","F","F","F","F","F","F","T","F","F","F","F",93,3093,1,0,0,1,19.64565,6,0,21.21212,2.150538,3.655238,0
"T","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F",75,1358,0,0,0,1,26.0479,7,0,9.52381,0,3.795455,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","T","F","F","F",117,4171,0,0,0,1,15.35416,9,0,15.21739,4.273504,3.464939,0
"T","F","F","F","F","T","F","F","F","F","F","T","T","T","F","F","F",57,2605,0,0,0,0,9.040683,16,0,14.28571,0,4.763158,1
"T","F","F","T","F","T","F","F","F","F","F","F","T","F","F","F","F",174,4171,0,0,0,0,15.66952,18,0,0,95.4023,4.610837,3
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",792,38717,0,0,0,1,8.723412,11,0,10.41667,0,4.293431,12
"T","F","F","F","F","T","F","F","F","F","T","T","F","F","F","F","F",198,6659,2,0,0,1,21.84268,20,0,12.5,0,4.412951,14
"T","F","F","F","F","T","F","F","F","F","T","T","F","F","F","F","F",198,6659,2,0,0,1,21.84268,20,0,12.5,0,4.412951,14
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",246,12734,0,1,0,1,12.9817,3,0,71.92982,0,3.959046,14
